GAME,PARENT,CHILD,ITEM
"SUN,MOON,ULTRASUN,ULTRAMOON",Vibrava,Trapinch,
"SUN,MOON,ULTRASUN,ULTRAMOON",Flygon,Trapinch,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cacnea,Cacnea,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cacturne,Cacnea,
"SUN,MOON,ULTRASUN,ULTRAMOON",Swablu,Swablu,
"SUN,MOON,ULTRASUN,ULTRAMOON",Altaria,Swablu,
"SUN,MOON,ULTRASUN,ULTRAMOON",Zangoose,Zangoose,
"SUN,MOON,ULTRASUN,ULTRAMOON",Seviper,Seviper,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lunatone,Lunatone,
"SUN,MOON,ULTRASUN,ULTRAMOON",Solrock,Solrock,
"SUN,MOON,ULTRASUN,ULTRAMOON",Barboach,Barboach,
"SUN,MOON,ULTRASUN,ULTRAMOON",Whiscash,Barboach,
"SUN,MOON,ULTRASUN,ULTRAMOON",Corphish,Corphish,
"SUN,MOON,ULTRASUN,ULTRAMOON",Crawdaunt,Corphish,
"SUN,MOON,ULTRASUN,ULTRAMOON",Baltoy,Baltoy,
"SUN,MOON,ULTRASUN,ULTRAMOON",Claydol,Baltoy,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lileep,Lileep,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cradily,Lileep,
"SUN,MOON,ULTRASUN,ULTRAMOON",Anorith,Anorith,
"SUN,MOON,ULTRASUN,ULTRAMOON",Armaldo,Anorith,
"SUN,MOON,ULTRASUN,ULTRAMOON",Feebas,Feebas,
"SUN,MOON,ULTRASUN,ULTRAMOON",Milotic,Feebas,
"SUN,MOON,ULTRASUN,ULTRAMOON",Castform,Castform,
"SUN,MOON,ULTRASUN,ULTRAMOON",Kecleon,Kecleon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Shuppet,Shuppet,
"SUN,MOON,ULTRASUN,ULTRAMOON",Banette,Shuppet,
"SUN,MOON,ULTRASUN,ULTRAMOON",Duskull,Duskull,
"SUN,MOON,ULTRASUN,ULTRAMOON",Dusclops,Duskull,
"SUN,MOON,ULTRASUN,ULTRAMOON",Tropius,Tropius,
"SUN,MOON,ULTRASUN,ULTRAMOON",Chimecho,Chimecho,
"SUN,MOON,ULTRASUN,ULTRAMOON",Chimecho,Chingling,Pure Incense
"SUN,MOON,ULTRASUN,ULTRAMOON",Absol,Absol,
"SUN,MOON,ULTRASUN,ULTRAMOON",Snorunt,Snorunt,
"SUN,MOON,ULTRASUN,ULTRAMOON",Glalie,Snorunt,
"SUN,MOON,ULTRASUN,ULTRAMOON",Spheal,Spheal,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sealeo,Spheal,
"SUN,MOON,ULTRASUN,ULTRAMOON",Walrein,Spheal,
"SUN,MOON,ULTRASUN,ULTRAMOON",Clamperl,Clamperl,
"SUN,MOON,ULTRASUN,ULTRAMOON",Huntail,Clamperl,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gorebyss,Clamperl,
"SUN,MOON,ULTRASUN,ULTRAMOON",Relicanth,Relicanth,
"SUN,MOON,ULTRASUN,ULTRAMOON",Luvdisc,Luvdisc,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bagon,Bagon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Shelgon,Bagon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Salamence,Bagon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Beldum,Beldum,
"SUN,MOON,ULTRASUN,ULTRAMOON",Metang,Beldum,
"SUN,MOON,ULTRASUN,ULTRAMOON",Metagross,Beldum,
"SUN,MOON,ULTRASUN,ULTRAMOON",Turtwig,Turtwig,
"SUN,MOON,ULTRASUN,ULTRAMOON",Grotle,Turtwig,
"SUN,MOON,ULTRASUN,ULTRAMOON",Torterra,Turtwig,
"SUN,MOON,ULTRASUN,ULTRAMOON",Chimchar,Chimchar,
"SUN,MOON,ULTRASUN,ULTRAMOON",Monferno,Chimchar,
"SUN,MOON,ULTRASUN,ULTRAMOON",Infernape,Chimchar,
"SUN,MOON,ULTRASUN,ULTRAMOON",Piplup,Piplup,
"SUN,MOON,ULTRASUN,ULTRAMOON",Prinplup,Piplup,
"SUN,MOON,ULTRASUN,ULTRAMOON",Empoleon,Piplup,
"SUN,MOON,ULTRASUN,ULTRAMOON",Starly,Starly,
"SUN,MOON,ULTRASUN,ULTRAMOON",Staravia,Starly,
"SUN,MOON,ULTRASUN,ULTRAMOON",Staraptor,Starly,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bidoof,Bidoof,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bibarel,Bidoof,
"SUN,MOON,ULTRASUN,ULTRAMOON",Kricketot,Kricketot,
"SUN,MOON,ULTRASUN,ULTRAMOON",Kricketune,Kricketot,
"SUN,MOON,ULTRASUN,ULTRAMOON",Shinx,Shinx,
"SUN,MOON,ULTRASUN,ULTRAMOON",Luxio,Shinx,
"SUN,MOON,ULTRASUN,ULTRAMOON",Luxray,Shinx,
"SUN,MOON,ULTRASUN,ULTRAMOON",Roserade,Roselia,
"SUN,MOON,ULTRASUN,ULTRAMOON",Roserade,Budew,Rose Incense
"SUN,MOON,ULTRASUN,ULTRAMOON",Cranidos,Cranidos,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rampardos,Cranidos,
"SUN,MOON,ULTRASUN,ULTRAMOON",Shieldon,Shieldon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bastiodon,Shieldon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Burmy_Plant Cloak,Burmy_Plant Cloak,
"SUN,MOON,ULTRASUN,ULTRAMOON",Burmy_Sandy Cloak,Burmy_Sandy Cloak,
"SUN,MOON,ULTRASUN,ULTRAMOON",Burmy_Trash Cloak,Burmy_Trash Cloak,
"SUN,MOON,ULTRASUN,ULTRAMOON",Wormadam_Plant Cloak,Burmy_Plant Cloak,
"SUN,MOON,ULTRASUN,ULTRAMOON",Wormadam_Sandy Cloak,Burmy_Sandy Cloak,
"SUN,MOON,ULTRASUN,ULTRAMOON",Wormadam_Trash Cloak,Burmy_Trash Cloak,
"SUN,MOON,ULTRASUN,ULTRAMOON",Mothim,Burmy_Plant Cloak,
"SUN,MOON,ULTRASUN,ULTRAMOON",Combee,Combee,
"SUN,MOON,ULTRASUN,ULTRAMOON",Vespiquen,Combee,
"SUN,MOON,ULTRASUN,ULTRAMOON",Pachirisu,Pachirisu,
"SUN,MOON,ULTRASUN,ULTRAMOON",Buizel,Buizel,
"SUN,MOON,ULTRASUN,ULTRAMOON",Floatzel,Buizel,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cherubi,Cherubi,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cherrim_Overcast,Cherubi,
"SUN,MOON,ULTRASUN,ULTRAMOON",Shellos_West Sea,Shellos_West Sea,
"SUN,MOON,ULTRASUN,ULTRAMOON",Shellos_East Sea,Shellos_East Sea,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gastrodon_West Sea,Shellos_West Sea,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gastrodon_East Sea,Shellos_East Sea,
"SUN,MOON,ULTRASUN,ULTRAMOON",Ambipom,Aipom,
"SUN,MOON,ULTRASUN,ULTRAMOON",Drifloon,Drifloon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Drifblim,Drifloon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Buneary,Buneary,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lopunny,Buneary,
"SUN,MOON,ULTRASUN,ULTRAMOON",Mismagius,Misdreavus,
"SUN,MOON,ULTRASUN,ULTRAMOON",Honchkrow,Murkrow,
"SUN,MOON,ULTRASUN,ULTRAMOON",Glameow,Glameow,
"SUN,MOON,ULTRASUN,ULTRAMOON",Purugly,Glameow,
"SUN,MOON,ULTRASUN,ULTRAMOON",Stunky,Stunky,
"SUN,MOON,ULTRASUN,ULTRAMOON",Skuntank,Stunky,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bronzor,Bronzor,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bronzong,Bronzor,
"SUN,MOON,ULTRASUN,ULTRAMOON",Chatot,Chatot,
"SUN,MOON,ULTRASUN,ULTRAMOON",Spiritomb,Spiritomb,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gible,Gible,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gabite,Gible,
"SUN,MOON,ULTRASUN,ULTRAMOON",Garchomp,Gible,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lucario,Riolu,
"SUN,MOON,ULTRASUN,ULTRAMOON",Hippopotas,Hippopotas,
"SUN,MOON,ULTRASUN,ULTRAMOON",Hippowdon,Hippopotas,
"SUN,MOON,ULTRASUN,ULTRAMOON",Skorupi,Skorupi,
"SUN,MOON,ULTRASUN,ULTRAMOON",Drapion,Skorupi,
"SUN,MOON,ULTRASUN,ULTRAMOON",Croagunk,Croagunk,
"SUN,MOON,ULTRASUN,ULTRAMOON",Toxicroak,Croagunk,
"SUN,MOON,ULTRASUN,ULTRAMOON",Carnivine,Carnivine,
"SUN,MOON,ULTRASUN,ULTRAMOON",Finneon,Finneon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lumineon,Finneon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Snover,Snover,
"SUN,MOON,ULTRASUN,ULTRAMOON",Abomasnow,Snover,
"SUN,MOON,ULTRASUN,ULTRAMOON",Weavile,Sneasel,
"SUN,MOON,ULTRASUN,ULTRAMOON",Magnezone,Magneton,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lickilicky,Lickitung,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rhyperior,Rhyhorn,
"SUN,MOON,ULTRASUN,ULTRAMOON",Tangrowth,Tangela,
"SUN,MOON,ULTRASUN,ULTRAMOON",Electivire,Elekid,
"SUN,MOON,ULTRASUN,ULTRAMOON",Magmortar,Magby,
"SUN,MOON,ULTRASUN,ULTRAMOON",Togekiss,Togepi,
"SUN,MOON,ULTRASUN,ULTRAMOON",Yanmega,Yanma,
"SUN,MOON,ULTRASUN,ULTRAMOON",Leafeon,Eevee,
"SUN,MOON,ULTRASUN,ULTRAMOON",Glaceon,Eevee,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gliscor,Gligar,
"SUN,MOON,ULTRASUN,ULTRAMOON",Mamoswine,Swinub,
"SUN,MOON,ULTRASUN,ULTRAMOON",Porygon-Z,Porygon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gallade,Ralts,
"SUN,MOON,ULTRASUN,ULTRAMOON",Probopass,Nosepass,
"SUN,MOON,ULTRASUN,ULTRAMOON",Dusknoir,Duskull,
"SUN,MOON,ULTRASUN,ULTRAMOON",Froslass,Snorunt,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rotom,Rotom,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rotom_Heat,Rotom,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rotom_Wash,Rotom,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rotom_Frost,Rotom,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rotom_Fan,Rotom,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rotom_Mow,Rotom,
"SUN,MOON,ULTRASUN,ULTRAMOON",Phione,Phione,
"SUN,MOON,ULTRASUN,ULTRAMOON",Manaphy,Phione,
"SUN,MOON,ULTRASUN,ULTRAMOON",Snivy,Snivy,
"SUN,MOON,ULTRASUN,ULTRAMOON",Servine,Snivy,
"SUN,MOON,ULTRASUN,ULTRAMOON",Serperior,Snivy,
"SUN,MOON,ULTRASUN,ULTRAMOON",Tepig,Tepig,
"SUN,MOON,ULTRASUN,ULTRAMOON",Pignite,Tepig,
"SUN,MOON,ULTRASUN,ULTRAMOON",Emboar,Tepig,
"SUN,MOON,ULTRASUN,ULTRAMOON",Oshawott,Oshawott,
"SUN,MOON,ULTRASUN,ULTRAMOON",Dewott,Oshawott,
"SUN,MOON,ULTRASUN,ULTRAMOON",Samurott,Oshawott,
"SUN,MOON,ULTRASUN,ULTRAMOON",Patrat,Patrat,
"SUN,MOON,ULTRASUN,ULTRAMOON",Watchog,Patrat,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lillipup,Lillipup,
"SUN,MOON,ULTRASUN,ULTRAMOON",Herdier,Lillipup,
"SUN,MOON,ULTRASUN,ULTRAMOON",Stoutland,Lillipup,
"SUN,MOON,ULTRASUN,ULTRAMOON",Purrloin,Purrloin,
"SUN,MOON,ULTRASUN,ULTRAMOON",Liepard,Purrloin,
"SUN,MOON,ULTRASUN,ULTRAMOON",Pansage,Pansage,
"SUN,MOON,ULTRASUN,ULTRAMOON",Simisage,Pansage,
"SUN,MOON,ULTRASUN,ULTRAMOON",Pansear,Pansear,
"SUN,MOON,ULTRASUN,ULTRAMOON",Simisear,Pansear,
"SUN,MOON,ULTRASUN,ULTRAMOON",Panpour,Panpour,
"SUN,MOON,ULTRASUN,ULTRAMOON",Simipour,Panpour,
"SUN,MOON,ULTRASUN,ULTRAMOON",Munna,Munna,
"SUN,MOON,ULTRASUN,ULTRAMOON",Musharna,Munna,
"SUN,MOON,ULTRASUN,ULTRAMOON",Pidove,Pidove,
"SUN,MOON,ULTRASUN,ULTRAMOON",Tranquill,Pidove,
"SUN,MOON,ULTRASUN,ULTRAMOON",Unfezant,Pidove,
"SUN,MOON,ULTRASUN,ULTRAMOON",Blitzle,Blitzle,
"SUN,MOON,ULTRASUN,ULTRAMOON",Zebstrika,Blitzle,
"SUN,MOON,ULTRASUN,ULTRAMOON",Roggenrola,Roggenrola,
"SUN,MOON,ULTRASUN,ULTRAMOON",Boldore,Roggenrola,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gigalith,Roggenrola,
"SUN,MOON,ULTRASUN,ULTRAMOON",Woobat,Woobat,
"SUN,MOON,ULTRASUN,ULTRAMOON",Swoobat,Woobat,
"SUN,MOON,ULTRASUN,ULTRAMOON",Drilbur,Drilbur,
"SUN,MOON,ULTRASUN,ULTRAMOON",Excadrill,Drilbur,
"SUN,MOON,ULTRASUN,ULTRAMOON",Audino,Audino,
"SUN,MOON,ULTRASUN,ULTRAMOON",Timburr,Timburr,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gurdurr,Timburr,
"SUN,MOON,ULTRASUN,ULTRAMOON",Conkeldurr,Timburr,
"SUN,MOON,ULTRASUN,ULTRAMOON",Tympole,Tympole,
"SUN,MOON,ULTRASUN,ULTRAMOON",Palpitoad,Tympole,
"SUN,MOON,ULTRASUN,ULTRAMOON",Seismitoad,Tympole,
"SUN,MOON,ULTRASUN,ULTRAMOON",Throh,Throh,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sawk,Sawk,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sewaddle,Sewaddle,
"SUN,MOON,ULTRASUN,ULTRAMOON",Swadloon,Sewaddle,
"SUN,MOON,ULTRASUN,ULTRAMOON",Leavanny,Sewaddle,
"SUN,MOON,ULTRASUN,ULTRAMOON",Venipede,Venipede,
"SUN,MOON,ULTRASUN,ULTRAMOON",Whirlipede,Venipede,
"SUN,MOON,ULTRASUN,ULTRAMOON",Scolipede,Venipede,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cottonee,Cottonee,
"SUN,MOON,ULTRASUN,ULTRAMOON",Whimsicott,Cottonee,
"SUN,MOON,ULTRASUN,ULTRAMOON",Petilil,Petilil,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lilligant,Petilil,
"SUN,MOON,ULTRASUN,ULTRAMOON",Basculin_Red-Striped,Basculin_Red-Striped,
"SUN,MOON,ULTRASUN,ULTRAMOON",Basculin_Blue-Striped,Basculin_Blue-Striped,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sandile,Sandile,
"SUN,MOON,ULTRASUN,ULTRAMOON",Krokorok,Sandile,
"SUN,MOON,ULTRASUN,ULTRAMOON",Krookodile,Sandile,
"SUN,MOON,ULTRASUN,ULTRAMOON",Darumaka,Darumaka,
"SUN,MOON,ULTRASUN,ULTRAMOON",Darumaka_ZENMODE,Darumaka_ZENMODE,
"SUN,MOON,ULTRASUN,ULTRAMOON",Darmanitan,Darumaka,
"SUN,MOON,ULTRASUN,ULTRAMOON",Darmanitan_ZENMODE,Darumaka_ZENMODE,
"SUN,MOON,ULTRASUN,ULTRAMOON",Maractus,Maractus,
"SUN,MOON,ULTRASUN,ULTRAMOON",Dwebble,Dwebble,
"SUN,MOON,ULTRASUN,ULTRAMOON",Crustle,Dwebble,
"SUN,MOON,ULTRASUN,ULTRAMOON",Scraggy,Scraggy,
"SUN,MOON,ULTRASUN,ULTRAMOON",Scrafty,Scraggy,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sigilyph,Sigilyph,
"SUN,MOON,ULTRASUN,ULTRAMOON",Yamask,Yamask,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cofagrigus,Yamask,
"SUN,MOON,ULTRASUN,ULTRAMOON",Tirtouga,Tirtouga,
"SUN,MOON,ULTRASUN,ULTRAMOON",Carracosta,Tirtouga,
"SUN,MOON,ULTRASUN,ULTRAMOON",Archen,Archen,
"SUN,MOON,ULTRASUN,ULTRAMOON",Archeops,Archen,
"SUN,MOON,ULTRASUN,ULTRAMOON",Trubbish,Trubbish,
"SUN,MOON,ULTRASUN,ULTRAMOON",Garbodor,Trubbish,
"SUN,MOON,ULTRASUN,ULTRAMOON",Zorua,Zorua,
"SUN,MOON,ULTRASUN,ULTRAMOON",Zoroark,Zorua,
"SUN,MOON,ULTRASUN,ULTRAMOON",Minccino,Minccino,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cinccino,Minccino,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gothita,Gothita,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gothorita,Gothita,
"SUN,MOON,ULTRASUN,ULTRAMOON",Gothitelle,Gothita,
"SUN,MOON,ULTRASUN,ULTRAMOON",Solosis,Solosis,
"SUN,MOON,ULTRASUN,ULTRAMOON",Duosion,Solosis,
"SUN,MOON,ULTRASUN,ULTRAMOON",Reuniclus,Solosis,
"SUN,MOON,ULTRASUN,ULTRAMOON",Ducklett,Ducklett,
"SUN,MOON,ULTRASUN,ULTRAMOON",Swanna,Ducklett,
"SUN,MOON,ULTRASUN,ULTRAMOON",Vanillite,Vanillite,
"SUN,MOON,ULTRASUN,ULTRAMOON",Vanillish,Vanillite,
"SUN,MOON,ULTRASUN,ULTRAMOON",Vanilluxe,Vanillite,
"SUN,MOON,ULTRASUN,ULTRAMOON",Deerling_Spring,Deerling_Spring,
"SUN,MOON,ULTRASUN,ULTRAMOON",Deerling_Summer,Deerling_Summer,
"SUN,MOON,ULTRASUN,ULTRAMOON",Deerling_Autumn,Deerling_Autumn,
"SUN,MOON,ULTRASUN,ULTRAMOON",Deerling_Winter,Deerling_Winter,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sawsbuck_Spring,Deerling_Spring,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sawsbuck_Summer,Deerling_Summer,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sawsbuck_Autumn,Deerling_Autumn,
"SUN,MOON,ULTRASUN,ULTRAMOON",Sawsbuck_Winter,Deerling_Winter,
"SUN,MOON,ULTRASUN,ULTRAMOON",Emolga,Emolga,
"SUN,MOON,ULTRASUN,ULTRAMOON",Karrablast,Karrablast,
"SUN,MOON,ULTRASUN,ULTRAMOON",Escavalier,Karrablast,
"SUN,MOON,ULTRASUN,ULTRAMOON",Foongus,Foongus,
"SUN,MOON,ULTRASUN,ULTRAMOON",Amoonguss,Foongus,
"SUN,MOON,ULTRASUN,ULTRAMOON",Frillish,Frillish,
"SUN,MOON,ULTRASUN,ULTRAMOON",Jellicent,Frillish,
"SUN,MOON,ULTRASUN,ULTRAMOON",Alomomola,Alomomola,
"SUN,MOON,ULTRASUN,ULTRAMOON",Joltik,Joltik,
"SUN,MOON,ULTRASUN,ULTRAMOON",Galvantula,Joltik,
"SUN,MOON,ULTRASUN,ULTRAMOON",Ferroseed,Ferroseed,
"SUN,MOON,ULTRASUN,ULTRAMOON",Ferrothorn,Ferroseed,
"SUN,MOON,ULTRASUN,ULTRAMOON",Klink,Klink,
"SUN,MOON,ULTRASUN,ULTRAMOON",Klang,Klink,
"SUN,MOON,ULTRASUN,ULTRAMOON",Klinklang,Klink,
"SUN,MOON,ULTRASUN,ULTRAMOON",Tynamo,Tynamo,
"SUN,MOON,ULTRASUN,ULTRAMOON",Eelektrik,Tynamo,
"SUN,MOON,ULTRASUN,ULTRAMOON",Eelektross,Tynamo,
"SUN,MOON,ULTRASUN,ULTRAMOON",Elgyem,Elgyem,
"SUN,MOON,ULTRASUN,ULTRAMOON",Beheeyem,Elgyem,
"SUN,MOON,ULTRASUN,ULTRAMOON",Litwick,Litwick,
"SUN,MOON,ULTRASUN,ULTRAMOON",Lampent,Litwick,
"SUN,MOON,ULTRASUN,ULTRAMOON",Chandelure,Litwick,
"SUN,MOON,ULTRASUN,ULTRAMOON",Axew,Axew,
"SUN,MOON,ULTRASUN,ULTRAMOON",Fraxure,Axew,
"SUN,MOON,ULTRASUN,ULTRAMOON",Haxorus,Axew,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cubchoo,Cubchoo,
"SUN,MOON,ULTRASUN,ULTRAMOON",Beartic,Cubchoo,
"SUN,MOON,ULTRASUN,ULTRAMOON",Cryogonal,Cryogonal,
"SUN,MOON,ULTRASUN,ULTRAMOON",Shelmet,Shelmet,
"SUN,MOON,ULTRASUN,ULTRAMOON",Accelgor,Shelmet,
"SUN,MOON,ULTRASUN,ULTRAMOON",Stunfisk,Stunfisk,
"SUN,MOON,ULTRASUN,ULTRAMOON",Mienfoo,Mienfoo,
"SUN,MOON,ULTRASUN,ULTRAMOON",Mienshao,Mienfoo,
"SUN,MOON,ULTRASUN,ULTRAMOON",Druddigon,Druddigon,
"SUN,MOON,ULTRASUN,ULTRAMOON",Golett,Golett,
"SUN,MOON,ULTRASUN,ULTRAMOON",Golurk,Golett,
"SUN,MOON,ULTRASUN,ULTRAMOON",Pawniard,Pawniard,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bisharp,Pawniard,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bouffalant,Bouffalant,
"SUN,MOON,ULTRASUN,ULTRAMOON",Rufflet,Rufflet,
"SUN,MOON,ULTRASUN,ULTRAMOON",Braviary,Rufflet,
"SUN,MOON,ULTRASUN,ULTRAMOON",Vullaby,Vullaby,
"SUN,MOON,ULTRASUN,ULTRAMOON",Mandibuzz,Vullaby,
"SUN,MOON,ULTRASUN,ULTRAMOON",Heatmor,Heatmor,
"SUN,MOON,ULTRASUN,ULTRAMOON",Durant,Durant,
"SUN,MOON,ULTRASUN,ULTRAMOON",Deino,Deino,
"SUN,MOON,ULTRASUN,ULTRAMOON",Zweilous,Deino,
"SUN,MOON,ULTRASUN,ULTRAMOON",Hydreigon,Deino,
"SUN,MOON,ULTRASUN,ULTRAMOON",Larvesta,Larvesta,
"SUN,MOON,ULTRASUN,ULTRAMOON",Volcarona,Larvesta,
"SUN,MOON,ULTRASUN,ULTRAMOON",Chespin,Chespin,
"SUN,MOON,ULTRASUN,ULTRAMOON",Quilladin,Chespin,
"SUN,MOON,ULTRASUN,ULTRAMOON",Chesnaught,Chespin,
"SUN,MOON,ULTRASUN,ULTRAMOON",Fennekin,Fennekin,
"SUN,MOON,ULTRASUN,ULTRAMOON",Braixen,Fennekin,
"SUN,MOON,ULTRASUN,ULTRAMOON",Delphox,Fennekin,
"SUN,MOON,ULTRASUN,ULTRAMOON",Froakie,Froakie,
"SUN,MOON,ULTRASUN,ULTRAMOON",Frogadier,Froakie,
"SUN,MOON,ULTRASUN,ULTRAMOON",Greninja,Froakie,
"SUN,MOON,ULTRASUN,ULTRAMOON",Bunnelby,Bunnelby,
"SUN,MOON,ULTRASUN,ULTRAMOON",Diggersby,Bunnelby,
"SUN,MOON,ULTRASUN,ULTRAMOON",Fletchling,Fletchling,
"SUN,MOON,ULTRASUN,ULTRAMOON",Fletchinder,Fletchling,
"SUN,MOON,ULTRASUN,ULTRAMOON",Talonflame,Fletchling,
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Modern,$LOC_MODERN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Monsoon,$LOC_MONSOON
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Ocean,$LOC_OCEAN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Polar,$LOC_POLAR
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_River,$LOC_RIVER
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Sandstorm,$LOC_SANDSTORM
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Savanna,$LOC_SAVANNA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Sun,$LOC_SUN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Archipelago,Scatterbug_Tundra,$LOC_TUNDRA
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Continental,$LOC_CONTINENTAL
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Elegant,$LOC_ELEGANT
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Garden,$LOC_GARDEN
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_High Plains,$LOC_HIGHPLAINS
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Icy Snow,$LOC_ICYSNOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Jungle,$LOC_JUNGLE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Marine,$LOC_MARINE
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Meadow,$LOC_MEADOW
"SUN,MOON,ULTRASUN,ULTRAMOON",Scatterbug_Continental,Scatterbug_Modern,$LOC_MODERN
